codigoint;codigoean;descricao;loja;embseparacao;ppcx;eicx;capcx;ltmix;secaoope;grupomerc
1007064;7896691104454;BEBIDA LACT CAROLINA BAND MOR/COCO 360G;005;1;0,00;0,00;0,00;A;23;233
1007064;7896691104454;BEBIDA LACT CAROLINA BAND MOR/COCO 360G;006;1;0,00;0,00;0,00;A;23;233
1007064;7896691104454;BEBIDA LACT CAROLINA BAND MOR/COCO 360G;007;1;0,00;0,00;0,00;A;23;233
1007064;7896691104454;BEBIDA LACT CAROLINA BAND MOR/COCO 360G;008;1;0,00;0,00;0,00;A;23;233
1007064;7896691104454;BEBIDA LACT CAROLINA BAND MOR/COCO 360G;011;1;0,00;0,00;0,00;A;23;233
1007064;7896691104454;BEBIDA LACT CAROLINA BAND MOR/COCO 360G;012;1;0,00;0,00;0,00;A;23;233
1007064;7896691104454;BEBIDA LACT CAROLINA BAND MOR/COCO 360G;013;1;0,00;0,00;0,00;A;23;233
1007064;7896691104454;BEBIDA LACT CAROLINA BAND MOR/COCO 360G;014;1;0,00;0,00;0,00;A;23;233
1007064;7896691104454;BEBIDA LACT CAROLINA BAND MOR/COCO 360G;017;1;0,00;0,00;0,00;A;23;233
1007064;7896691104454;BEBIDA LACT CAROLINA BAND MOR/COCO 360G;018;1;0,00;0,00;0,00;A;23;233
1007086;7896691103471;BEBIDA LACT CAROLINA BIBIBITS MARR 125G;002;12;0,00;0,00;0,00;A;23;233
1007086;7896691103471;BEBIDA LACT CAROLINA BIBIBITS MARR 125G;003;12;0,00;0,00;0,00;A;23;233
1007086;7896691103471;BEBIDA LACT CAROLINA BIBIBITS MARR 125G;004;12;0,00;0,00;0,00;A;23;233
1007086;7896691103471;BEBIDA LACT CAROLINA BIBIBITS MARR 125G;005;12;0,00;0,00;0,00;A;23;233
1007086;7896691103471;BEBIDA LACT CAROLINA BIBIBITS MARR 125G;006;12;0,00;0,00;0,00;A;23;233
1007086;7896691103471;BEBIDA LACT CAROLINA BIBIBITS MARR 125G;007;12;0,00;0,00;0,00;A;23;233
1007086;7896691103471;BEBIDA LACT CAROLINA BIBIBITS MARR 125G;008;12;0,00;0,00;0,00;A;23;233
1007086;7896691103471;BEBIDA LACT CAROLINA BIBIBITS MARR 125G;011;12;0,00;0,00;0,00;A;23;233
1007086;7896691103471;BEBIDA LACT CAROLINA BIBIBITS MARR 125G;012;12;0,00;0,00;0,00;A;23;233
1007086;7896691103471;BEBIDA LACT CAROLINA BIBIBITS MARR 125G;013;12;0,00;0,00;0,00;A;23;233
1007086;7896691103471;BEBIDA LACT CAROLINA BIBIBITS MARR 125G;014;12;0,00;0,00;0,00;A;23;233
1007086;7896691103471;BEBIDA LACT CAROLINA BIBIBITS MARR 125G;017;12;0,00;0,00;0,00;A;23;233
1007086;7896691103471;BEBIDA LACT CAROLINA BIBIBITS MARR 125G;018;12;0,00;0,00;0,00;A;23;233
1007087;7896691103013;BEBIDA LACT CAROLINA BIBIBITS ROSA 125G;002;12;0,00;0,00;0,00;A;23;233
1007087;7896691103013;BEBIDA LACT CAROLINA BIBIBITS ROSA 125G;003;12;0,00;0,00;0,00;A;23;233
1007087;7896691103013;BEBIDA LACT CAROLINA BIBIBITS ROSA 125G;004;12;0,00;0,00;0,00;A;23;233
1007087;7896691103013;BEBIDA LACT CAROLINA BIBIBITS ROSA 125G;005;12;0,00;0,00;0,00;A;23;233
1007087;7896691103013;BEBIDA LACT CAROLINA BIBIBITS ROSA 125G;006;12;0,00;0,00;0,00;A;23;233
1007087;7896691103013;BEBIDA LACT CAROLINA BIBIBITS ROSA 125G;007;12;0,00;0,00;0,00;A;23;233
1007087;7896691103013;BEBIDA LACT CAROLINA BIBIBITS ROSA 125G;008;12;0,00;0,00;0,00;A;23;233
1007087;7896691103013;BEBIDA LACT CAROLINA BIBIBITS ROSA 125G;011;12;0,00;0,00;0,00;A;23;233
1007087;7896691103013;BEBIDA LACT CAROLINA BIBIBITS ROSA 125G;012;12;0,00;0,00;0,00;A;23;233
1007087;7896691103013;BEBIDA LACT CAROLINA BIBIBITS ROSA 125G;013;12;0,00;0,00;0,00;A;23;233
1007087;7896691103013;BEBIDA LACT CAROLINA BIBIBITS ROSA 125G;014;12;0,00;0,00;0,00;A;23;233
1007087;7896691103013;BEBIDA LACT CAROLINA BIBIBITS ROSA 125G;017;12;0,00;0,00;0,00;A;23;233
1007087;7896691103013;BEBIDA LACT CAROLINA BIBIBITS ROSA 125G;018;12;0,00;0,00;0,00;A;23;233
1007088;7896691103006;BEBIDA LACT CAROLINA BIBIBITS VERM 125G;002;12;0,00;0,00;0,00;A;23;233
1007088;7896691103006;BEBIDA LACT CAROLINA BIBIBITS VERM 125G;003;12;0,00;0,00;0,00;A;23;233
1007088;7896691103006;BEBIDA LACT CAROLINA BIBIBITS VERM 125G;004;12;0,00;0,00;0,00;A;23;233
1007088;7896691103006;BEBIDA LACT CAROLINA BIBIBITS VERM 125G;005;12;0,00;0,00;0,00;A;23;233
1007088;7896691103006;BEBIDA LACT CAROLINA BIBIBITS VERM 125G;006;12;0,00;0,00;0,00;A;23;233
1007088;7896691103006;BEBIDA LACT CAROLINA BIBIBITS VERM 125G;007;12;0,00;0,00;0,00;A;23;233
1007088;7896691103006;BEBIDA LACT CAROLINA BIBIBITS VERM 125G;008;12;0,00;0,00;0,00;A;23;233
1007088;7896691103006;BEBIDA LACT CAROLINA BIBIBITS VERM 125G;011;12;0,00;0,00;0,00;A;23;233
1007088;7896691103006;BEBIDA LACT CAROLINA BIBIBITS VERM 125G;012;12;0,00;0,00;0,00;A;23;233
1007088;7896691103006;BEBIDA LACT CAROLINA BIBIBITS VERM 125G;013;12;0,00;0,00;0,00;A;23;233
1007088;7896691103006;BEBIDA LACT CAROLINA BIBIBITS VERM 125G;014;12;0,00;0,00;0,00;A;23;233
1007088;7896691103006;BEBIDA LACT CAROLINA BIBIBITS VERM 125G;017;12;0,00;0,00;0,00;A;23;233
1007088;7896691103006;BEBIDA LACT CAROLINA BIBIBITS VERM 125G;018;12;0,00;0,00;0,00;A;23;233
1007067;7896691104539;BEBIDA LACT CAROLINA C/POLPA AC/GUA 150G;002;12;0,00;0,00;0,00;A;23;233
1007067;7896691104539;BEBIDA LACT CAROLINA C/POLPA AC/GUA 150G;003;12;0,00;0,00;0,00;A;23;233
1007067;7896691104539;BEBIDA LACT CAROLINA C/POLPA AC/GUA 150G;004;12;0,00;0,00;0,00;A;23;233
1007067;7896691104539;BEBIDA LACT CAROLINA C/POLPA AC/GUA 150G;005;12;0,00;0,00;0,00;A;23;233
1007067;7896691104539;BEBIDA LACT CAROLINA C/POLPA AC/GUA 150G;006;12;0,00;0,00;0,00;A;23;233
1007067;7896691104539;BEBIDA LACT CAROLINA C/POLPA AC/GUA 150G;007;12;0,00;0,00;0,00;A;23;233
1007067;7896691104539;BEBIDA LACT CAROLINA C/POLPA AC/GUA 150G;008;12;0,00;0,00;0,00;A;23;233
1007067;7896691104539;BEBIDA LACT CAROLINA C/POLPA AC/GUA 150G;011;12;0,00;0,00;0,00;A;23;233
1007067;7896691104539;BEBIDA LACT CAROLINA C/POLPA AC/GUA 150G;012;12;0,00;0,00;0,00;A;23;233
1007067;7896691104539;BEBIDA LACT CAROLINA C/POLPA AC/GUA 150G;013;12;0,00;0,00;0,00;A;23;233
1007067;7896691104539;BEBIDA LACT CAROLINA C/POLPA AC/GUA 150G;014;12;0,00;0,00;0,00;A;23;233
1007067;7896691104539;BEBIDA LACT CAROLINA C/POLPA AC/GUA 150G;017;12;0,00;0,00;0,00;A;23;233
1007067;7896691104539;BEBIDA LACT CAROLINA C/POLPA AC/GUA 150G;018;12;0,00;0,00;0,00;A;23;233
1007069;7896691104522;BEBIDA LACT CAROLINA C/POLPA AC/GUA 800G;002;6;0,00;0,00;0,00;A;23;233
1007069;7896691104522;BEBIDA LACT CAROLINA C/POLPA AC/GUA 800G;003;6;0,00;0,00;0,00;A;23;233
1007069;7896691104522;BEBIDA LACT CAROLINA C/POLPA AC/GUA 800G;004;6;0,00;0,00;0,00;A;23;233
1007069;7896691104522;BEBIDA LACT CAROLINA C/POLPA AC/GUA 800G;005;6;0,00;0,00;0,00;A;23;233
1007069;7896691104522;BEBIDA LACT CAROLINA C/POLPA AC/GUA 800G;006;6;0,00;0,00;0,00;A;23;233
1007069;7896691104522;BEBIDA LACT CAROLINA C/POLPA AC/GUA 800G;007;6;0,00;0,00;0,00;A;23;233
1007069;7896691104522;BEBIDA LACT CAROLINA C/POLPA AC/GUA 800G;008;6;0,00;0,00;0,00;A;23;233
1007069;7896691104522;BEBIDA LACT CAROLINA C/POLPA AC/GUA 800G;011;6;0,00;0,00;0,00;A;23;233
1007069;7896691104522;BEBIDA LACT CAROLINA C/POLPA AC/GUA 800G;012;6;0,00;0,00;0,00;A;23;233
1007069;7896691104522;BEBIDA LACT CAROLINA C/POLPA AC/GUA 800G;013;6;0,00;0,00;0,00;A;23;233
1007069;7896691104522;BEBIDA LACT CAROLINA C/POLPA AC/GUA 800G;014;6;0,00;0,00;0,00;A;23;233
1007069;7896691104522;BEBIDA LACT CAROLINA C/POLPA AC/GUA 800G;017;6;0,00;0,00;0,00;A;23;233
1007069;7896691104522;BEBIDA LACT CAROLINA C/POLPA AC/GUA 800G;018;6;0,00;0,00;0,00;A;23;233
1007068;7896691104508;BEBIDA LACT CAROLINA C/POLPA AC/MOR 800G;002;6;0,00;0,00;0,00;A;23;233
1007068;7896691104508;BEBIDA LACT CAROLINA C/POLPA AC/MOR 800G;003;6;0,00;0,00;0,00;A;23;233
1007068;7896691104508;BEBIDA LACT CAROLINA C/POLPA AC/MOR 800G;004;6;0,00;0,00;0,00;A;23;233
1007068;7896691104508;BEBIDA LACT CAROLINA C/POLPA AC/MOR 800G;005;6;0,00;0,00;0,00;A;23;233
1007068;7896691104508;BEBIDA LACT CAROLINA C/POLPA AC/MOR 800G;006;6;0,00;0,00;0,00;A;23;233
1007068;7896691104508;BEBIDA LACT CAROLINA C/POLPA AC/MOR 800G;007;6;0,00;0,00;0,00;A;23;233
1007068;7896691104508;BEBIDA LACT CAROLINA C/POLPA AC/MOR 800G;008;6;0,00;0,00;0,00;A;23;233
1007068;7896691104508;BEBIDA LACT CAROLINA C/POLPA AC/MOR 800G;011;6;0,00;0,00;0,00;A;23;233
1007068;7896691104508;BEBIDA LACT CAROLINA C/POLPA AC/MOR 800G;012;6;0,00;0,00;0,00;A;23;233
1007068;7896691104508;BEBIDA LACT CAROLINA C/POLPA AC/MOR 800G;013;6;0,00;0,00;0,00;A;23;233
1007068;7896691104508;BEBIDA LACT CAROLINA C/POLPA AC/MOR 800G;014;6;0,00;0,00;0,00;A;23;233
1007068;7896691104508;BEBIDA LACT CAROLINA C/POLPA AC/MOR 800G;017;6;0,00;0,00;0,00;A;23;233
1007068;7896691104508;BEBIDA LACT CAROLINA C/POLPA AC/MOR 800G;018;6;0,00;0,00;0,00;A;23;233
1007075;7896691103129;BEBIDA LACT CAROLINA COCO 150G;002;12;0,00;0,00;0,00;A;23;233
1007075;7896691103129;BEBIDA LACT CAROLINA COCO 150G;003;12;0,00;0,00;0,00;A;23;233
1007075;7896691103129;BEBIDA LACT CAROLINA COCO 150G;004;12;0,00;0,00;0,00;A;23;233
1007075;7896691103129;BEBIDA LACT CAROLINA COCO 150G;005;12;0,00;0,00;0,00;A;23;233
1007075;7896691103129;BEBIDA LACT CAROLINA COCO 150G;006;12;0,00;0,00;0,00;A;23;233
1007075;7896691103129;BEBIDA LACT CAROLINA COCO 150G;007;12;0,00;0,00;0,00;A;23;233
1007075;7896691103129;BEBIDA LACT CAROLINA COCO 150G;008;12;0,00;0,00;0,00;A;23;233
1007075;7896691103129;BEBIDA LACT CAROLINA COCO 150G;011;12;0,00;0,00;0,00;A;23;233
1007075;7896691103129;BEBIDA LACT CAROLINA COCO 150G;012;12;0,00;0,00;0,00;A;23;233
1007075;7896691103129;BEBIDA LACT CAROLINA COCO 150G;013;12;0,00;0,00;0,00;A;23;233
1007075;7896691103129;BEBIDA LACT CAROLINA COCO 150G;014;12;0,00;0,00;0,00;A;23;233
1007075;7896691103129;BEBIDA LACT CAROLINA COCO 150G;017;12;0,00;0,00;0,00;A;23;233
1007075;7896691103129;BEBIDA LACT CAROLINA COCO 150G;018;12;0,00;0,00;0,00;A;23;233
1007070;7896691103211;BEBIDA LACT CAROLINA COCO 800G;002;6;0,00;0,00;0,00;A;23;233
1007070;7896691103211;BEBIDA LACT CAROLINA COCO 800G;003;6;0,00;0,00;0,00;A;23;233
1007070;7896691103211;BEBIDA LACT CAROLINA COCO 800G;004;6;0,00;0,00;0,00;A;23;233
1007070;7896691103211;BEBIDA LACT CAROLINA COCO 800G;005;6;0,00;0,00;0,00;A;23;233
1007070;7896691103211;BEBIDA LACT CAROLINA COCO 800G;006;6;0,00;0,00;0,00;A;23;233
1007070;7896691103211;BEBIDA LACT CAROLINA COCO 800G;007;6;0,00;0,00;0,00;A;23;233
1007070;7896691103211;BEBIDA LACT CAROLINA COCO 800G;008;6;0,00;0,00;0,00;A;23;233
1007070;7896691103211;BEBIDA LACT CAROLINA COCO 800G;011;6;0,00;0,00;0,00;A;23;233
1007070;7896691103211;BEBIDA LACT CAROLINA COCO 800G;012;6;0,00;0,00;0,00;A;23;233
1007070;7896691103211;BEBIDA LACT CAROLINA COCO 800G;013;6;0,00;0,00;0,00;A;23;233
1007070;7896691103211;BEBIDA LACT CAROLINA COCO 800G;014;6;0,00;0,00;0,00;A;23;233
1007070;7896691103211;BEBIDA LACT CAROLINA COCO 800G;017;6;0,00;0,00;0,00;A;23;233
1007070;7896691103211;BEBIDA LACT CAROLINA COCO 800G;018;6;0,00;0,00;0,00;A;23;233
1007091;7896691102689;BEBIDA LACT CAROLINA COCO 850G;002;6;0,00;0,00;0,00;A;23;233
1007091;7896691102689;BEBIDA LACT CAROLINA COCO 850G;003;6;0,00;0,00;0,00;A;23;233
1007091;7896691102689;BEBIDA LACT CAROLINA COCO 850G;006;6;0,00;0,00;0,00;A;23;233
1007091;7896691102689;BEBIDA LACT CAROLINA COCO 850G;011;6;0,00;0,00;0,00;A;23;233
1007091;7896691102689;BEBIDA LACT CAROLINA COCO 850G;012;6;0,00;0,00;0,00;A;23;233
1007091;7896691102689;BEBIDA LACT CAROLINA COCO 850G;013;6;0,00;0,00;0,00;A;23;233
1007091;7896691102689;BEBIDA LACT CAROLINA COCO 850G;014;6;0,00;0,00;0,00;A;23;233
1007091;7896691102689;BEBIDA LACT CAROLINA COCO 850G;017;6;0,00;0,00;0,00;A;23;233
1007091;7896691102689;BEBIDA LACT CAROLINA COCO 850G;018;6;0,00;0,00;0,00;A;23;233
1007085;7896691104713;BEBIDA LACT CAROLINA F.VERMELHAS 1250G;002;6;0,00;0,00;0,00;A;23;233
1007085;7896691104713;BEBIDA LACT CAROLINA F.VERMELHAS 1250G;003;6;0,00;0,00;0,00;A;23;233
1007085;7896691104713;BEBIDA LACT CAROLINA F.VERMELHAS 1250G;004;6;0,00;0,00;0,00;A;23;233
1007085;7896691104713;BEBIDA LACT CAROLINA F.VERMELHAS 1250G;005;6;0,00;0,00;0,00;A;23;233
1007085;7896691104713;BEBIDA LACT CAROLINA F.VERMELHAS 1250G;006;6;0,00;0,00;0,00;A;23;233
1007085;7896691104713;BEBIDA LACT CAROLINA F.VERMELHAS 1250G;007;6;0,00;0,00;0,00;A;23;233
1007085;7896691104713;BEBIDA LACT CAROLINA F.VERMELHAS 1250G;008;6;0,00;0,00;0,00;A;23;233
1007085;7896691104713;BEBIDA LACT CAROLINA F.VERMELHAS 1250G;011;6;0,00;0,00;0,00;A;23;233
1007085;7896691104713;BEBIDA LACT CAROLINA F.VERMELHAS 1250G;012;6;0,00;0,00;0,00;A;23;233
1007085;7896691104713;BEBIDA LACT CAROLINA F.VERMELHAS 1250G;013;6;0,00;0,00;0,00;A;23;233
1007085;7896691104713;BEBIDA LACT CAROLINA F.VERMELHAS 1250G;014;6;0,00;0,00;0,00;A;23;233
1007085;7896691104713;BEBIDA LACT CAROLINA F.VERMELHAS 1250G;017;6;0,00;0,00;0,00;A;23;233
1007085;7896691104713;BEBIDA LACT CAROLINA F.VERMELHAS 1250G;018;6;0,00;0,00;0,00;A;23;233
1007076;7896691103181;BEBIDA LACT CAROLINA F.VERMELHAS 150G;002;12;0,00;0,00;0,00;A;23;233
1007076;7896691103181;BEBIDA LACT CAROLINA F.VERMELHAS 150G;003;12;0,00;0,00;0,00;A;23;233
1007076;7896691103181;BEBIDA LACT CAROLINA F.VERMELHAS 150G;004;12;0,00;0,00;0,00;A;23;233
1007076;7896691103181;BEBIDA LACT CAROLINA F.VERMELHAS 150G;005;12;0,00;0,00;0,00;A;23;233
1007076;7896691103181;BEBIDA LACT CAROLINA F.VERMELHAS 150G;006;12;0,00;0,00;0,00;A;23;233
1007076;7896691103181;BEBIDA LACT CAROLINA F.VERMELHAS 150G;007;12;0,00;0,00;0,00;A;23;233
1007076;7896691103181;BEBIDA LACT CAROLINA F.VERMELHAS 150G;008;12;0,00;0,00;0,00;A;23;233
1007076;7896691103181;BEBIDA LACT CAROLINA F.VERMELHAS 150G;011;12;0,00;0,00;0,00;A;23;233
1007076;7896691103181;BEBIDA LACT CAROLINA F.VERMELHAS 150G;012;12;0,00;0,00;0,00;A;23;233
1007076;7896691103181;BEBIDA LACT CAROLINA F.VERMELHAS 150G;013;12;0,00;0,00;0,00;A;23;233
1007076;7896691103181;BEBIDA LACT CAROLINA F.VERMELHAS 150G;014;12;0,00;0,00;0,00;A;23;233
1007076;7896691103181;BEBIDA LACT CAROLINA F.VERMELHAS 150G;017;12;0,00;0,00;0,00;A;23;233
1007076;7896691103181;BEBIDA LACT CAROLINA F.VERMELHAS 150G;018;12;0,00;0,00;0,00;A;23;233
1007071;7896691103235;BEBIDA LACT CAROLINA F.VERMELHAS 800G;002;6;0,00;0,00;0,00;A;23;233
1007071;7896691103235;BEBIDA LACT CAROLINA F.VERMELHAS 800G;003;6;0,00;0,00;0,00;A;23;233
1007071;7896691103235;BEBIDA LACT CAROLINA F.VERMELHAS 800G;004;6;0,00;0,00;0,00;A;23;233
1007071;7896691103235;BEBIDA LACT CAROLINA F.VERMELHAS 800G;005;6;0,00;0,00;0,00;A;23;233
1007071;7896691103235;BEBIDA LACT CAROLINA F.VERMELHAS 800G;006;6;0,00;0,00;0,00;A;23;233
1007071;7896691103235;BEBIDA LACT CAROLINA F.VERMELHAS 800G;007;6;0,00;0,00;0,00;A;23;233
1007071;7896691103235;BEBIDA LACT CAROLINA F.VERMELHAS 800G;008;6;0,00;0,00;0,00;A;23;233
1007071;7896691103235;BEBIDA LACT CAROLINA F.VERMELHAS 800G;011;6;0,00;0,00;0,00;A;23;233
1007071;7896691103235;BEBIDA LACT CAROLINA F.VERMELHAS 800G;012;6;0,00;0,00;0,00;A;23;233
1007071;7896691103235;BEBIDA LACT CAROLINA F.VERMELHAS 800G;013;6;0,00;0,00;0,00;A;23;233
1007071;7896691103235;BEBIDA LACT CAROLINA F.VERMELHAS 800G;014;6;0,00;0,00;0,00;A;23;233
1007071;7896691103235;BEBIDA LACT CAROLINA F.VERMELHAS 800G;017;6;0,00;0,00;0,00;A;23;233
1007071;7896691103235;BEBIDA LACT CAROLINA F.VERMELHAS 800G;018;6;0,00;0,00;0,00;A;23;233
1007078;7896691103174;BEBIDA LACT CAROLINA GRAVIOLA 150G;002;12;0,00;0,00;0,00;A;23;233
1007078;7896691103174;BEBIDA LACT CAROLINA GRAVIOLA 150G;003;12;0,00;0,00;0,00;A;23;233
1007078;7896691103174;BEBIDA LACT CAROLINA GRAVIOLA 150G;004;12;0,00;0,00;0,00;A;23;233
1007078;7896691103174;BEBIDA LACT CAROLINA GRAVIOLA 150G;005;12;0,00;0,00;0,00;A;23;233
1007078;7896691103174;BEBIDA LACT CAROLINA GRAVIOLA 150G;006;12;0,00;0,00;0,00;A;23;233
1007078;7896691103174;BEBIDA LACT CAROLINA GRAVIOLA 150G;007;12;0,00;0,00;0,00;A;23;233
1007078;7896691103174;BEBIDA LACT CAROLINA GRAVIOLA 150G;008;12;0,00;0,00;0,00;A;23;233
1007078;7896691103174;BEBIDA LACT CAROLINA GRAVIOLA 150G;011;12;0,00;0,00;0,00;A;23;233
1007078;7896691103174;BEBIDA LACT CAROLINA GRAVIOLA 150G;012;12;0,00;0,00;0,00;A;23;233
1007078;7896691103174;BEBIDA LACT CAROLINA GRAVIOLA 150G;013;12;0,00;0,00;0,00;A;23;233
1007078;7896691103174;BEBIDA LACT CAROLINA GRAVIOLA 150G;014;12;0,00;0,00;0,00;A;23;233
1007078;7896691103174;BEBIDA LACT CAROLINA GRAVIOLA 150G;017;12;0,00;0,00;0,00;A;23;233
1007078;7896691103174;BEBIDA LACT CAROLINA GRAVIOLA 150G;018;12;0,00;0,00;0,00;A;23;233
1007072;7896691103228;BEBIDA LACT CAROLINA GRAVIOLA 800G;002;6;0,00;0,00;0,00;A;23;233
1007072;7896691103228;BEBIDA LACT CAROLINA GRAVIOLA 800G;003;6;0,00;0,00;0,00;A;23;233
1007072;7896691103228;BEBIDA LACT CAROLINA GRAVIOLA 800G;004;6;0,00;0,00;0,00;A;23;233
1007072;7896691103228;BEBIDA LACT CAROLINA GRAVIOLA 800G;005;6;0,00;0,00;0,00;A;23;233
1007072;7896691103228;BEBIDA LACT CAROLINA GRAVIOLA 800G;006;6;0,00;0,00;0,00;A;23;233
1007072;7896691103228;BEBIDA LACT CAROLINA GRAVIOLA 800G;007;6;0,00;0,00;0,00;A;23;233
1007072;7896691103228;BEBIDA LACT CAROLINA GRAVIOLA 800G;008;6;0,00;0,00;0,00;A;23;233
1007072;7896691103228;BEBIDA LACT CAROLINA GRAVIOLA 800G;011;6;0,00;0,00;0,00;A;23;233
1007072;7896691103228;BEBIDA LACT CAROLINA GRAVIOLA 800G;012;6;0,00;0,00;0,00;A;23;233
1007072;7896691103228;BEBIDA LACT CAROLINA GRAVIOLA 800G;013;6;0,00;0,00;0,00;A;23;233
1007072;7896691103228;BEBIDA LACT CAROLINA GRAVIOLA 800G;014;6;0,00;0,00;0,00;A;23;233
1007072;7896691103228;BEBIDA LACT CAROLINA GRAVIOLA 800G;017;6;0,00;0,00;0,00;A;23;233
1007072;7896691103228;BEBIDA LACT CAROLINA GRAVIOLA 800G;018;6;0,00;0,00;0,00;A;23;233
1007081;7896691104331;BEBIDA LACT CAROLINA MORANGO 1250G;002;6;0,00;0,00;0,00;A;23;233
1007081;7896691104331;BEBIDA LACT CAROLINA MORANGO 1250G;003;6;0,00;0,00;0,00;A;23;233
1007081;7896691104331;BEBIDA LACT CAROLINA MORANGO 1250G;004;6;0,00;0,00;0,00;A;23;233
1007081;7896691104331;BEBIDA LACT CAROLINA MORANGO 1250G;005;6;0,00;0,00;0,00;A;23;233
1007081;7896691104331;BEBIDA LACT CAROLINA MORANGO 1250G;006;6;0,00;0,00;0,00;A;23;233
1007081;7896691104331;BEBIDA LACT CAROLINA MORANGO 1250G;007;6;0,00;0,00;0,00;A;23;233
1007081;7896691104331;BEBIDA LACT CAROLINA MORANGO 1250G;008;6;0,00;0,00;0,00;A;23;233
1007081;7896691104331;BEBIDA LACT CAROLINA MORANGO 1250G;011;6;0,00;0,00;0,00;A;23;233
1007081;7896691104331;BEBIDA LACT CAROLINA MORANGO 1250G;012;6;0,00;0,00;0,00;A;23;233
1007081;7896691104331;BEBIDA LACT CAROLINA MORANGO 1250G;013;6;0,00;0,00;0,00;A;23;233
1007081;7896691104331;BEBIDA LACT CAROLINA MORANGO 1250G;014;6;0,00;0,00;0,00;A;23;233
1007081;7896691104331;BEBIDA LACT CAROLINA MORANGO 1250G;017;6;0,00;0,00;0,00;A;23;233
1007081;7896691104331;BEBIDA LACT CAROLINA MORANGO 1250G;018;6;0,00;0,00;0,00;A;23;233
1007079;7896691103112;BEBIDA LACT CAROLINA MORANGO 150G;002;12;0,00;0,00;0,00;A;23;233
1007079;7896691103112;BEBIDA LACT CAROLINA MORANGO 150G;003;12;0,00;0,00;0,00;A;23;233
1007079;7896691103112;BEBIDA LACT CAROLINA MORANGO 150G;004;12;0,00;0,00;0,00;A;23;233
1007079;7896691103112;BEBIDA LACT CAROLINA MORANGO 150G;005;12;0,00;0,00;0,00;A;23;233
1007079;7896691103112;BEBIDA LACT CAROLINA MORANGO 150G;006;12;0,00;0,00;0,00;A;23;233
1007079;7896691103112;BEBIDA LACT CAROLINA MORANGO 150G;007;12;0,00;0,00;0,00;A;23;233
1007079;7896691103112;BEBIDA LACT CAROLINA MORANGO 150G;008;12;0,00;0,00;0,00;A;23;233
1007079;7896691103112;BEBIDA LACT CAROLINA MORANGO 150G;011;12;0,00;0,00;0,00;A;23;233
1007079;7896691103112;BEBIDA LACT CAROLINA MORANGO 150G;012;12;0,00;0,00;0,00;A;23;233
1007079;7896691103112;BEBIDA LACT CAROLINA MORANGO 150G;013;12;0,00;0,00;0,00;A;23;233
1007079;7896691103112;BEBIDA LACT CAROLINA MORANGO 150G;014;12;0,00;0,00;0,00;A;23;233
1007079;7896691103112;BEBIDA LACT CAROLINA MORANGO 150G;017;12;0,00;0,00;0,00;A;23;233
1007079;7896691103112;BEBIDA LACT CAROLINA MORANGO 150G;018;12;0,00;0,00;0,00;A;23;233
1007073;7896691103204;BEBIDA LACT CAROLINA MORANGO 800G;002;6;0,00;0,00;0,00;A;23;233
1007073;7896691103204;BEBIDA LACT CAROLINA MORANGO 800G;003;6;0,00;0,00;0,00;A;23;233
1007073;7896691103204;BEBIDA LACT CAROLINA MORANGO 800G;004;6;0,00;0,00;0,00;A;23;233
1007073;7896691103204;BEBIDA LACT CAROLINA MORANGO 800G;005;6;0,00;0,00;0,00;A;23;233
1007073;7896691103204;BEBIDA LACT CAROLINA MORANGO 800G;006;6;0,00;0,00;0,00;A;23;233
1007073;7896691103204;BEBIDA LACT CAROLINA MORANGO 800G;007;6;0,00;0,00;0,00;A;23;233
1007073;7896691103204;BEBIDA LACT CAROLINA MORANGO 800G;008;6;0,00;0,00;0,00;A;23;233
1007073;7896691103204;BEBIDA LACT CAROLINA MORANGO 800G;011;6;0,00;0,00;0,00;A;23;233
1007073;7896691103204;BEBIDA LACT CAROLINA MORANGO 800G;012;6;0,00;0,00;0,00;A;23;233
1007073;7896691103204;BEBIDA LACT CAROLINA MORANGO 800G;013;6;0,00;0,00;0,00;A;23;233
1007073;7896691103204;BEBIDA LACT CAROLINA MORANGO 800G;014;6;0,00;0,00;0,00;A;23;233
1007073;7896691103204;BEBIDA LACT CAROLINA MORANGO 800G;017;6;0,00;0,00;0,00;A;23;233
1007073;7896691103204;BEBIDA LACT CAROLINA MORANGO 800G;018;6;0,00;0,00;0,00;A;23;233
1007092;7896691102696;BEBIDA LACT CAROLINA MORANGO 850G;002;6;0,00;0,00;0,00;A;23;233
1007092;7896691102696;BEBIDA LACT CAROLINA MORANGO 850G;003;6;0,00;0,00;0,00;A;23;233
1007092;7896691102696;BEBIDA LACT CAROLINA MORANGO 850G;004;6;0,00;0,00;0,00;A;23;233
1007092;7896691102696;BEBIDA LACT CAROLINA MORANGO 850G;005;6;0,00;0,00;0,00;A;23;233
1007092;7896691102696;BEBIDA LACT CAROLINA MORANGO 850G;006;6;0,00;0,00;0,00;A;23;233
1007092;7896691102696;BEBIDA LACT CAROLINA MORANGO 850G;007;6;0,00;0,00;0,00;A;23;233
1007092;7896691102696;BEBIDA LACT CAROLINA MORANGO 850G;008;6;0,00;0,00;0,00;A;23;233
1007092;7896691102696;BEBIDA LACT CAROLINA MORANGO 850G;011;6;0,00;0,00;0,00;A;23;233
1007092;7896691102696;BEBIDA LACT CAROLINA MORANGO 850G;012;6;0,00;0,00;0,00;A;23;233
